Designator,Footprint,Quantity,Value,LCSC Part #
C1,0805,1,1µF,
C2,1206,1,100nF 250V,
D1,1206,1,~,
D2,D_SOD-123,1,10V 0.5W,
D3,Diode_Bridge_Diotec_ABS,1,ABS10,
D4,D_SMB_Handsoldering,1,200V 3W,
"H1, H2, H3, H4, H5, H6, H7, H8",MountingHole_3.2mm_M3,8,MountingHole,
J1,TestPoint_Pad_D4.0mm,1,Input 1,
J2,TestPoint_Pad_D4.0mm,1,Input 2,
Q1,TO-252-2,1,IPD80R1K0CEATMA1,
R1,0805,1,120Ω,
R2,2512,1,1kΩ 1W,
"R3, R4, R5",2512,3,100kΩ 1W,
U1,TO-252-2,1,LR8K4-G,
